Country,Year,Max_Temperature,Min_Temperature,Avg_Humidity
India,2010,26.0,13.9,52
India,2010,26.2,12.7,47
India,2010,27.4,12.5,50
India,2010,28.6,16.2,49
India,2010,27.6,16.6,52
India,2010,26.6,13.7,48
India,2010,26.4,12.6,46
India,2010,27.4,12.6,46
India,2010,28.6,13.5,47
India,2010,29.3,17.2,45
India,2010,30.3,16.6,50
India,2010,28.0,18.5,61
India,2010,26.9,19.7,83
India,2010,27.4,18.4,70
India,2010,27.6,15.4,55
India,2010,27.2,14.3,55
India,2010,27.6,14.0,55
India,2010,28.3,13.7,50
India,2010,28.5,13.8,45
India,2010,28.5,13.4,42
India,2010,28.8,12.3,41
India,2010,28.8,13.0,39
India,2010,29.0,12.6,40
India,2010,28.7,12.7,42
India,2010,29.0,13.4,45
India,2010,29.8,14.7,40
India,2010,29.2,15.6,35
India,2010,29.0,15.0,37
India,2010,29.5,15.1,39
India,2010,29.9,15.0,38
India,2010,29.7,14.4,41
India,2010,30.2,15.3,41
India,2010,30.2,17.6,46
India,2010,29.6,19.3,49
India,2010,27.5,19.5,57
India,2010,29.2,18.5,58
India,2010,30.9,18.2,49
India,2010,31.1,17.3,42
India,2010,31.5,15.9,43
India,2010,32.6,19.3,39
India,2010,31.5,20.2,42
India,2010,32.3,20.7,47
India,2010,32.7,20.7,40
India,2010,33.9,20.2,41
India,2010,33.2,21.3,48
India,2010,34.4,22.0,66
India,2010,32.9,20.5,68
India,2010,30.9,21.2,63
India,2010,31.5,19.6,46
India,2010,32.8,20.8,39
India,2010,33.9,21.0,39
India,2010,34.3,21.3,38
India,2010,34.6,21.3,39
India,2010,35.5,20.9,55
India,2010,33.2,20.7,47
India,2010,33.7,17.9,32
India,2010,34.8,18.6,36
India,2010,35.2,19.3,35
India,2010,36.2,18.1,32
India,2010,37.0,19.7,30
India,2010,37.3,20.9,32
India,2010,37.8,23.6,32
India,2010,37.4,24.4,30
India,2010,36.8,23.1,31
India,2010,37.5,22.4,32
India,2010,36.6,23.8,32
India,2010,36.9,22.1,31
India,2010,37.0,23.8,31
India,2010,37.5,24.4,32
India,2010,37.2,26.1,40
India,2010,36.5,26.0,43
India,2010,37.3,24.3,47
India,2010,38.2,21.2,32
India,2010,38.8,21.8,24
India,2010,39.2,21.8,25
India,2010,39.2,22.5,25
India,2010,38.5,23.2,31
India,2010,38.7,23.7,29
India,2010,39.7,23.8,27
India,2010,40.4,23.1,24
India,2010,41.5,23.5,23
India,2010,41.4,23.5,22
India,2010,41.1,25.8,26
India,2010,39.8,25.9,33
India,2010,39.5,27.0,31
India,2010,40.0,27.2,35
India,2010,40.0,26.7,31
India,2010,39.7,28.3,34
India,2010,40.7,27.2,27
India,2010,40.0,24.9,21
India,2010,38.8,25.9,24
India,2010,39.2,25.0,29
India,2010,40.0,25.2,23
India,2010,40.8,24.5,20
India,2010,40.9,24.0,20
India,2010,42.3,25.7,19
India,2010,42.4,26.9,17
India,2010,42.7,25.9,22
India,2010,41.6,27.5,27
India,2010,42.7,28.6,20
India,2010,42.9,29.1,20
India,2010,42.9,27.2,19
India,2010,43.1,28.3,18
India,2010,43.1,29.4,19
India,2010,43.4,28.5,21
India,2010,43.6,28.0,24
India,2010,44.0,30.6,25
India,2010,43.9,30.1,21
India,2010,43.4,29.5,21
India,2010,42.4,29.7,20
India,2010,42.4,29.4,19
India,2010,43.1,29.6,18
India,2010,43.5,30.6,16
India,2010,43.1,27.4,17
India,2010,42.8,27.1,15
India,2010,43.1,27.4,19
India,2010,43.3,30.0,26
India,2010,43.3,30.2,23
India,2010,43.0,31.0,29
India,2010,39.7,30.0,33
India,2010,39.3,29.7,30
India,2010,40.0,28.9,36
India,2010,40.0,28.8,29
India,2010,41.4,28.9,28
India,2010,42.1,27.5,26
India,2010,43.0,28.8,23
India,2010,42.3,29.0,23
India,2010,43.2,30.5,23
India,2010,44.4,28.9,21
India,2010,45.3,31.5,17
India,2010,44.7,30.9,15
India,2010,44.8,29.6,15
India,2010,45.3,29.4,18
India,2010,45.1,31.6,21
India,2010,44.4,32.2,23
India,2010,44.6,29.5,17
India,2010,45.3,31.4,21
India,2010,44.9,32.8,23
India,2010,42.6,32.4,37
India,2010,41.9,32.1,40
India,2010,39.0,30.2,47
India,2010,39.8,29.5,47
India,2010,44.5,30.0,33
India,2010,46.9,30.8,21
India,2010,46.0,33.9,19
India,2010,43.4,32.0,27
India,2010,43.1,30.9,32
India,2010,43.3,32.1,29
India,2010,43.8,32.5,25
India,2010,44.1,32.5,22
India,2010,44.0,31.3,19
India,2010,43.9,32.7,21
India,2010,43.1,33.0,25
India,2010,42.7,31.6,34
India,2010,42.1,33.5,31
India,2010,42.0,32.9,30
India,2010,41.6,32.4,31
India,2010,41.9,32.2,30
India,2010,41.3,31.3,34
India,2010,41.9,32.6,29
India,2010,42.5,33.0,32
India,2010,42.4,31.6,38
India,2010,41.9,32.1,33
India,2010,41.8,31.9,40
India,2010,37.8,31.4,44
India,2010,37.7,26.4,61
India,2010,32.4,25.4,79
India,2010,31.5,25.3,81
India,2010,32.6,24.7,80
India,2010,34.4,27.2,68
India,2010,28.9,26.4,84
India,2010,33.6,26.3,73
India,2010,35.1,28.4,65
India,2010,35.5,28.8,61
India,2010,33.1,27.6,68
India,2010,35.0,28.0,63
India,2010,35.7,28.4,64
India,2010,34.3,26.2,76
India,2010,34.7,26.4,78
India,2010,33.5,25.7,74
India,2010,32.2,26.7,78
India,2010,31.4,24.7,86
India,2010,27.7,23.8,91
India,2010,29.8,24.1,92
India,2010,28.2,24.4,85
India,2010,32.5,24.0,83
India,2010,29.5,24.9,85
India,2010,28.2,24.2,92
India,2010,27.9,24.3,91
India,2010,30.1,24.1,84
India,2010,31.9,24.9,79
India,2010,30.7,25.9,76
India,2010,28.9,25.1,86
India,2010,31.8,25.4,74
India,2010,30.7,26.4,76
India,2010,29.1,25.2,89
India,2010,30.7,24.6,86
India,2010,30.9,24.4,86
India,2010,32.6,25.7,80
India,2010,32.8,25.8,80
India,2010,32.9,26.4,78
India,2010,31.2,25.1,86
India,2010,30.4,25.3,85
India,2010,30.2,24.6,82
India,2010,29.2,24.9,87
India,2010,25.0,23.5,91
India,2010,26.8,23.5,88
India,2010,29.6,24.5,82
India,2010,29.2,24.8,82
India,2010,30.7,24.4,87
India,2010,29.3,24.4,90
India,2010,28.3,23.8,90
India,2010,29.2,24.8,79
India,2010,30.4,24.0,82
India,2010,29.7,23.9,84
India,2010,29.2,24.3,80
India,2010,25.4,24.1,92
India,2010,27.7,23.9,92
India,2010,25.5,23.3,90
India,2010,27.5,23.4,82
India,2010,30.5,24.1,81
India,2010,29.9,25.2,83
India,2010,30.8,24.9,84
India,2010,30.8,25.5,82
India,2010,29.7,24.9,89
India,2010,28.1,24.1,90
India,2010,29.8,24.8,88
India,2010,29.8,24.1,88
India,2010,31.7,25.0,80
India,2010,30.9,25.0,85
India,2010,31.4,24.6,86
India,2010,28.4,24.5,92
India,2010,31.5,23.7,86
India,2010,31.0,24.0,80
India,2010,31.9,25.9,78
India,2010,31.5,26.2,80
India,2010,31.0,24.9,88
India,2010,31.0,23.8,88
India,2010,30.6,24.4,87
India,2010,30.1,24.5,87
India,2010,30.1,24.5,89
India,2010,27.4,24.4,94
India,2010,25.4,23.5,90
India,2010,29.9,23.4,84
India,2010,29.9,25.0,81
India,2010,30.1,25.0,81
India,2010,28.6,24.0,89
India,2010,28.5,24.2,87
India,2010,26.7,24.0,90
India,2010,26.5,24.1,93
India,2010,25.9,23.9,94
India,2010,28.4,23.8,90
India,2010,30.6,23.1,79
India,2010,31.0,23.3,80
India,2010,31.3,23.5,76
India,2010,31.4,24.8,75
India,2010,30.8,24.6,84
India,2010,29.8,24.7,88
India,2010,26.6,23.6,94
India,2010,29.9,24.6,84
India,2010,29.4,24.9,84
India,2010,29.5,24.4,83
India,2010,30.9,24.1,78
India,2010,31.3,23.3,78
India,2010,31.9,24.3,79
India,2010,31.4,24.3,83
India,2010,32.4,25.1,77
India,2010,32.6,24.6,76
India,2010,31.8,24.0,80
India,2010,31.4,25.0,83
India,2010,31.8,24.7,81
India,2010,32.7,24.2,72
India,2010,32.3,21.9,65
India,2010,31.8,21.5,67
India,2010,31.7,22.7,75
India,2010,31.9,23.6,83
India,2010,31.8,23.9,83
India,2010,32.0,24.3,82
India,2010,32.8,24.0,72
India,2010,31.9,23.5,70
India,2010,31.2,24.2,78
India,2010,32.3,23.2,71
India,2010,32.8,21.9,70
India,2010,33.3,23.8,63
India,2010,33.5,23.0,61
India,2010,33.4,21.7,59
India,2010,33.7,21.5,56
India,2010,32.4,21.1,57
India,2010,29.4,22.6,80
India,2010,29.0,24.0,84
India,2010,28.6,24.2,83
India,2010,29.5,23.5,83
India,2010,31.2,23.6,80
India,2010,31.5,23.9,82
India,2010,28.5,23.4,89
India,2010,30.0,22.4,81
India,2010,31.1,22.0,75
India,2010,31.7,22.0,69
India,2010,31.5,21.0,65
India,2010,31.1,19.7,60
India,2010,31.3,18.4,64
India,2010,30.7,18.2,64
India,2010,26.1,19.3,68
India,2010,25.7,20.6,70
India,2010,27.5,20.0,70
India,2010,27.4,21.2,74
India,2010,27.9,21.2,78
India,2010,29.9,22.6,75
India,2010,30.8,21.0,69
India,2010,29.7,18.2,64
India,2010,29.8,19.2,63
India,2010,29.6,23.1,75
India,2010,30.2,22.1,79
India,2010,30.6,22.0,75
India,2010,31.2,23.0,77
India,2010,28.9,22.6,82
India,2010,30.1,22.4,79
India,2010,30.9,22.6,77
India,2010,31.0,22.0,72
India,2010,30.8,20.1,69
India,2010,31.0,21.1,67
India,2010,30.3,22.0,77
India,2010,29.7,22.0,78
India,2010,29.4,21.8,79
India,2010,29.9,21.2,61
India,2010,30.4,20.2,52
India,2010,29.7,21.7,68
India,2010,31.0,20.6,71
India,2010,31.2,21.5,68
India,2010,31.6,21.9,63
India,2010,31.2,21.1,60
India,2010,30.8,21.0,62
India,2010,31.0,21.5,62
India,2010,31.1,21.3,60
India,2010,30.5,20.7,62
India,2010,30.4,20.1,61
India,2010,28.6,20.9,60
India,2010,28.3,19.9,58
India,2010,28.8,18.7,46
India,2010,27.9,17.8,42
India,2010,25.3,19.0,65
India,2010,27.1,19.4,75
India,2010,26.8,20.9,72
India,2010,28.3,19.4,71
India,2010,28.4,19.0,66
India,2010,27.7,19.0,56
India,2010,27.4,16.1,55
India,2010,27.1,16.2,53
India,2010,26.1,14.5,44
India,2010,26.1,11.8,48
India,2010,26.2,11.3,49
India,2010,26.2,11.4,47
India,2010,26.6,11.2,47
India,2010,26.3,11.2,47
India,2010,26.3,10.4,45
India,2010,27.1,11.4,50
India,2010,28.2,13.9,45
India,2010,27.9,13.9,57
India,2010,28.1,14.2,59
India,2010,27.9,15.1,56
India,2010,27.8,14.3,55
India,2010,27.5,15.3,53
India,2010,27.3,13.5,51
India,2010,27.8,16.2,58
India,2010,29.2,18.6,58
India,2011,25.2,19.2,56
India,2011,25.6,15.9,39
India,2011,26.1,15.6,41
India,2011,25.9,15.2,43
India,2011,24.3,13.5,41
India,2011,24.7,11.2,42
India,2011,25.0,10.8,42
India,2011,25.9,9.9,44
India,2011,26.6,10.8,43
India,2011,25.9,12.6,42
India,2011,25.8,10.9,44
India,2011,27.5,10.8,43
India,2011,29.3,12.0,44
India,2011,30.3,13.1,41
India,2011,30.1,16.5,43
India,2011,27.1,14.6,50
India,2011,26.8,11.6,34
India,2011,29.1,11.3,38
India,2011,29.3,13.0,44
India,2011,28.2,15.2,43
India,2011,27.9,14.6,34
India,2011,29.0,13.8,39
